,AccX,AccY,AccZ,ExperimentID,SourceFile,Category
18000,-0.08858546614646912,0.1472434103488922,9.706093788146973,7,Data/Raw/Off/Washing Machine - Turned Off.2cgd74ae.cbor,Turned Off
18001,-0.09217676520347595,0.15442600846290588,9.701305389404297,7,Data/Raw/Off/Washing Machine - Turned Off.2cgd74ae.cbor,Turned Off
18002,-0.090979665517807,0.15801730751991272,9.68694019317627,7,Data/Raw/Off/Washing Machine - Turned Off.2cgd74ae.cbor,Turned Off
18003,-0.0802057534456253,0.15562310814857483,9.696516990661621,7,Data/Raw/Off/Washing Machine - Turned Off.2cgd74ae.cbor,Turned Off
18004,-0.08259996026754379,0.1604115068912506,9.68813705444336,7,Data/Raw/Off/Washing Machine - Turned Off.2cgd74ae.cbor,Turned Off
18005,-0.08858546614646912,0.14844051003456116,9.68813705444336,7,Data/Raw/Off/Washing Machine - Turned Off.2cgd74ae.cbor,Turned Off
18006,-0.08379705995321274,0.15682020783424377,9.68813705444336,7,Data/Raw/Off/Washing Machine - Turned Off.2cgd74ae.cbor,Turned Off
18007,-0.07781155407428741,0.15682020783424377,9.68933391571045,7,Data/Raw/Off/Washing Machine - Turned Off.2cgd74ae.cbor,Turned Off
18008,-0.07781155407428741,0.14844051003456116,9.696516990661621,7,Data/Raw/Off/Washing Machine - Turned Off.2cgd74ae.cbor,Turned Off
18009,-0.08978256583213806,0.15083470940589905,9.690531730651855,7,Data/Raw/Off/Washing Machine - Turned Off.2cgd74ae.cbor,Turned Off
18010,-0.09457096457481384,0.15562310814857483,9.68813705444336,7,Data/Raw/Off/Washing Machine - Turned Off.2cgd74ae.cbor,Turned Off
18011,-0.09217676520347595,0.15322890877723694,9.695320129394531,7,Data/Raw/Off/Washing Machine - Turned Off.2cgd74ae.cbor,Turned Off
18012,-0.09217676520347595,0.15801730751991272,9.68694019317627,7,Data/Raw/Off/Washing Machine - Turned Off.2cgd74ae.cbor,Turned Off
18013,-0.09457096457481384,0.15442600846290588,9.684545516967773,7,Data/Raw/Off/Washing Machine - Turned Off.2cgd74ae.cbor,Turned Off
18014,-0.08379705995321274,0.152031809091568,9.691728591918945,7,Data/Raw/Off/Washing Machine - Turned Off.2cgd74ae.cbor,Turned Off
18015,-0.08619125932455063,0.15562310814857483,9.692925453186035,7,Data/Raw/Off/Washing Machine - Turned Off.2cgd74ae.cbor,Turned Off
18016,-0.09217676520347595,0.15322890877723694,9.694122314453125,7,Data/Raw/Off/Washing Machine - Turned Off.2cgd74ae.cbor,Turned Off
18017,-0.0802057534456253,0.14844051003456116,9.683348655700684,7,Data/Raw/Off/Washing Machine - Turned Off.2cgd74ae.cbor,Turned Off
