,MaxAccX,MinAccX,1stQuartileAccX,Delta1stQuartileMinAccX,2ndQuartileAccX,3rdQuartileAccX,Delta3rdQuartileMaxAccX,DeltaMinMaxAccX,StdDevAccX,MaxDiffAccX,MinDiffAccX,1stQuartileDiffAccX,Delta1stQuartileMinDiffAccX,2ndQuartileDiffAccX,3rdQuartileDiffAccX,Delta3rdQuartileMaxDiffAccX,DeltaMinMaxDiffAccX,StdDevDiffAccX,MaxAccY,MinAccY,1stQuartileAccY,Delta1stQuartileMinAccY,2ndQuartileAccY,3rdQuartileAccY,Delta3rdQuartileMaxAccY,DeltaMinMaxAccY,StdDevAccY,MaxDiffAccY,MinDiffAccY,1stQuartileDiffAccY,Delta1stQuartileMinDiffAccY,2ndQuartileDiffAccY,3rdQuartileDiffAccY,Delta3rdQuartileMaxDiffAccY,DeltaMinMaxDiffAccY,StdDevDiffAccY,MaxAccZ,MinAccZ,1stQuartileAccZ,Delta1stQuartileMinAccZ,2ndQuartileAccZ,3rdQuartileAccZ,Delta3rdQuartileMaxAccZ,DeltaMinMaxAccZ,StdDevAccZ,MaxDiffAccZ,MinDiffAccZ,1stQuartileDiffAccZ,Delta1stQuartileMinDiffAccZ,2ndQuartileDiffAccZ,3rdQuartileDiffAccZ,Delta3rdQuartileMaxDiffAccZ,DeltaMinMaxDiffAccZ,StdDevDiffAccZ,SourceFile,Category
160,1.1264718770980835,-1.2054805755615234,-0.5330091714859009,0.6724714040756226,-0.0802057571709156,0.3354875147342682,0.7909843623638153,2.331952452659607,0.5368620189813902,1.6543934047222137,-1.7202339172363281,-0.7583633922040462,0.9618705250322819,-0.047884032130241394,0.783502496778965,0.8708909079432487,3.374627321958542,0.8547425443216459,0.6488286852836609,-0.08379705995321274,0.14814123511314392,0.23193829506635666,0.28131869435310364,0.39624038338661194,0.25258830189704895,0.7326257452368736,0.16544670003109085,0.4525041151791811,-0.6607996933162212,-0.16340426914393902,0.4973954241722822,0.040102871134877205,0.1628057099878788,0.2896984051913023,1.1133038084954023,0.22414011058124664,10.122684478759766,9.35893440246582,9.574113130569458,0.2151787281036377,9.674370288848877,9.769539833068848,0.35314464569091797,0.7637500762939453,0.13638330242767605,0.4967975616455078,-0.5530605316162109,-0.12599539756774902,0.4270651340484619,0.023941993713378906,0.15203189849853516,0.34476566314697266,1.0498580932617188,0.19099690594852198,./Data/Curated/LightLoad/Experiment41.csv,LightLoad
78,0.7529764175415039,-1.0414776802062988,-0.35344403982162476,0.6880336403846741,-0.058657942339777946,0.24121582508087158,0.5117605924606323,1.7944540977478027,0.4120997669048864,1.6927005648612976,-1.5921441316604614,-0.49380410369485617,1.0983400279656053,-0.06643910333514214,0.47973816748708487,1.2129623973742127,3.284844696521759,0.6755367964375945,0.7170634269714355,-0.0586579404771328,0.14814123511314392,0.20679917559027672,0.25438392162323,0.39564183354377747,0.3214215934276581,0.7757213674485683,0.17983811455826823,0.6392518728971481,-0.7122750245034695,-0.20021510869264603,0.5120599158108234,0.02693476527929306,0.2202665307559073,0.41898534214124084,1.3515268974006176,0.2716820346647499,10.129867553710938,9.209297180175781,9.552865028381348,0.3435678482055664,9.679757118225098,9.809344053268433,0.3205235004425049,0.9205703735351562,0.17668241595578882,0.6165075302124023,-0.5853824615478516,-0.18465304374694824,0.4007294178009033,-0.008977890014648438,0.20470428466796875,0.4118032455444336,1.201889991760254,0.2553626280757624,./Data/Curated/HeavyLoad/Experiment19.csv,HeavyLoad
46,-0.07541735470294952,-0.10175357013940811,-0.0933738648891449,0.008379705250263214,-0.08978256583213806,-0.08619125932455063,0.010773904621601105,0.026336215436458588,0.004782923567856533,0.021547816693782806,-0.02274491637945175,-0.004788398742675781,0.01795651763677597,0.0,0.0047884006053209305,0.016759416088461876,0.04429273307323456,0.00662843041968029,0.16639702022075653,0.1412578970193863,0.152031809091568,0.010773912072181702,0.15442600846290588,0.15682020783424377,0.009576812386512756,0.02513912320137024,0.004182536443171295,0.015562310814857483,-0.020350724458694458,-0.003591299057006836,0.016759425401687622,0.0,0.003591299057006836,0.011971011757850647,0.03591303527355194,0.005880715722454261,9.72285270690918,9.672574996948242,9.68813705444336,0.015562057495117188,9.691728591918945,9.694122314453125,0.028730392456054688,0.0502777099609375,0.005789377940697411,0.02992725372314453,-0.031124114990234375,-0.004788398742675781,0.026335716247558594,0.0,0.004788398742675781,0.02513885498046875,0.061051368713378906,0.007756703514749006,./Data/Curated/Off/Experiment47.csv,Off
20,-0.07541735470294952,-0.10175357013940811,-0.09217676520347595,0.00957680493593216,-0.08978256583213806,-0.08619125932455063,0.010773904621601105,0.026336215436458588,0.004963984236884448,0.019153617322444916,-0.01795651763677597,-0.004788398742675781,0.01316811889410019,0.0,0.004788406193256378,0.014365211129188538,0.037110134959220886,0.006884649861286392,0.16160862147808075,0.13407529890537262,0.14365209639072418,0.009576797485351562,0.1472434103488922,0.15083470940589905,0.010773912072181702,0.02753332257270813,0.004475131405670846,0.015562310814857483,-0.017956510186195374,-0.00359131395816803,0.014365196228027344,0.0,0.00359131395816803,0.011970996856689453,0.033518821001052856,0.005927897162966765,9.714473724365234,9.673771858215332,9.68813705444336,0.014365196228027344,9.690531730651855,9.695320129394531,0.019153594970703125,0.040701866149902344,0.005948418232870967,0.023941993713378906,-0.028730392456054688,-0.004788398742675781,0.023941993713378906,0.0,0.005985260009765625,0.01795673370361328,0.052672386169433594,0.00842137886052776,./Data/Curated/Off/Experiment21.csv,Off
115,0.7541735172271729,-0.933738648891449,-0.4465186297893524,0.48722001910209656,-0.09516951814293861,0.29628247022628784,0.457891047000885,1.6879121661186218,0.42577182294385446,1.2461819648742676,-1.3946225047111511,-0.4704606421291828,0.9241618625819683,0.08439561724662781,0.5018845200538635,0.744297444820404,2.6408044695854187,0.6044521475355948,0.6212953329086304,-0.243011474609375,0.1487397849559784,0.3917512595653534,0.2885012924671173,0.4183867573738098,0.20290857553482056,0.8643068075180054,0.17482995695073175,0.7122749984264374,-0.6344634592533112,-0.18584991432726383,0.4486135449260473,0.02334347367286682,0.17537526972591877,0.5368997287005186,1.3467384576797485,0.2648265896084471,10.20648193359375,9.077615737915039,9.505280017852783,0.42766427993774414,9.6803560256958,9.844957828521729,0.3615241050720215,1.128866195678711,0.2334129012900714,0.712275505065918,-0.8331813812255859,-0.22565364837646484,0.6075277328491211,0.03292036056518555,0.24181461334228516,0.4704608917236328,1.545456886291504,0.32425113058915267,./Data/Curated/HeavyLoad/Experiment56.csv,HeavyLoad
101,0.6177040338516235,-0.8870517015457153,-0.32202014327049255,0.5650315582752228,-0.06763619929552078,0.16519992053508759,0.45250411331653595,1.5047557353973389,0.3542736605890851,1.4245499968528748,-0.8559270799160004,-0.4216787591576576,0.43424832075834274,-0.08858546195551753,0.3196259152609855,1.1049240815918893,2.280477076768875,0.5216131862944571,0.5554547905921936,0.02753331884741783,0.19722236692905426,0.16968904808163643,0.2777273952960968,0.35823243856430054,0.19722235202789307,0.5279214717447758,0.12353743882866872,0.4357447251677513,-0.34596213698387146,-0.1843535341322422,0.16160860285162926,0.0,0.14604631066322327,0.28969841450452805,0.7817068621516228,0.19995284939628422,10.189722061157227,9.319430351257324,9.549273490905762,0.2298431396484375,9.676764965057373,9.799766540527344,0.3899555206298828,0.8702917098999023,0.17289794500271977,0.5374984741210938,-0.6045351028442383,-0.17986464500427246,0.4246704578399658,0.01197052001953125,0.19093751907348633,0.3465609550476074,1.142033576965332,0.24570328828488255,./Data/Curated/HeavyLoad/Experiment42.csv,HeavyLoad
124,0.10893617570400238,-0.3471592366695404,-0.1867477297782898,0.1604115068912506,-0.04668693244457245,0.004788403399288654,0.10414777230471373,0.4560954123735428,0.1146819333710532,0.38786066696047783,-0.3758896738290787,-0.15412673412356526,0.22176293970551342,0.0017956532537937164,0.152331083023455,0.23552958393702284,0.7637503407895565,0.19836230769677657,0.5207388401031494,0.0694318488240242,0.18285715579986572,0.11342530697584152,0.292691171169281,0.33518823981285095,0.18555060029029846,0.4513069912791252,0.09813650840182393,0.3100491315126419,-0.3100491315126419,-0.12330137565732002,0.18674775585532188,0.0023941993713378906,0.12509703263640404,0.18495209887623787,0.6200982630252838,0.16849955127416083,9.86770248413086,9.431957244873047,9.58249306678772,0.15053582191467285,9.677961826324463,9.750685453414917,0.11701703071594238,0.4357452392578125,0.10619479124847815,0.4357452392578125,-0.39743804931640625,-0.06823444366455078,0.32920360565185547,0.0017952919006347656,0.0658407211303711,0.3699045181274414,0.8331832885742188,0.16655030570878115,./Data/Curated/LightLoad/Experiment5.csv,LightLoad
49,-0.07422025501728058,-0.10295066982507706,-0.09217676520347595,0.010773904621601105,-0.08858546614646912,-0.08499415963888168,0.010773904621601105,0.02873041480779648,0.004805249885039565,0.020350709557533264,-0.01915360987186432,-0.0047884006053209305,0.014365209266543388,0.0,0.004788398742675781,0.015562310814857483,0.03950431942939758,0.006848542997667519,0.16639702022075653,0.1364694982767105,0.15083470940589905,0.014365211129188538,0.15442600846290588,0.15682020783424377,0.009576812386512756,0.02992752194404602,0.004355708437658069,0.020350709557533264,-0.0239420086145401,-0.004788398742675781,0.01915360987186432,0.0,0.003591299057006836,0.016759410500526428,0.044292718172073364,0.006257444109535172,9.718064308166504,9.679757118225098,9.68933391571045,0.009576797485351562,9.692925453186035,9.696516990661621,0.021547317504882812,0.03830718994140625,0.006023915565678233,0.03351879119873047,-0.035912513732910156,-0.004788398742675781,0.031124114990234375,0.0,0.004788398742675781,0.028730392456054688,0.06943130493164062,0.008756940781826992,./Data/Curated/Off/Experiment50.csv,Off
25,-0.07781155407428741,-0.10534487664699554,-0.0933738648891449,0.011971011757850647,-0.08978256583213806,-0.08619125932455063,0.008379705250263214,0.02753332257270813,0.004821278060111896,0.01795651763677597,-0.017956510186195374,-0.004788398742675781,0.013168111443519592,0.0,0.003591306507587433,0.014365211129188538,0.035913027822971344,0.006642963381727144,0.1628057211637497,0.1364694982767105,0.14694413542747498,0.010474637150764465,0.15083470940589905,0.15322890877723694,0.009576812386512756,0.026336222887039185,0.0045155730113014035,0.016759410500526428,-0.019153624773025513,-0.004788398742675781,0.014365226030349731,0.0,0.004788398742675781,0.011971011757850647,0.03591303527355194,0.006388095855792747,9.713275909423828,9.676166534423828,9.687837839126587,0.011671304702758789,9.691728591918945,9.695320129394531,0.017955780029296875,0.037109375,0.005813101984327073,0.02035045623779297,-0.027532577514648438,-0.004788398742675781,0.022744178771972656,0.0,0.004788398742675781,0.015562057495117188,0.047883033752441406,0.007983158095436522,./Data/Curated/Off/Experiment26.csv,Off
129,0.06584054976701736,-0.3447650372982025,-0.15442600846290588,0.19033902883529663,-0.05746084079146385,-0.0020949264871887863,0.06793547625420615,0.4106055870652199,0.1057437429669308,0.39624037221074104,-0.3878606930375099,-0.1191115363035351,0.2687491567339748,-0.0029927529394626617,0.12120646645780653,0.2750339057529345,0.784101065248251,0.18350716151048851,0.5446808934211731,0.06703764945268631,0.17717093229293823,0.11013328284025192,0.28550854325294495,0.33758243918418884,0.20709845423698425,0.4776432439684868,0.09675936996377205,0.33039984107017517,-0.3232172429561615,-0.12689268589019775,0.19632455706596375,0.0023942068219184875,0.13347674161195755,0.19692309945821762,0.6536170840263367,0.16695102885845753,9.882067680358887,9.398438453674316,9.599851131439209,0.20141267776489258,9.682750225067139,9.743204116821289,0.13886356353759766,0.4836292266845703,0.10090899510587878,0.40222644805908203,-0.4141969680786133,-0.0673367977142334,0.3468601703643799,-0.0017957687377929688,0.06613993644714355,0.3360865116119385,0.8164234161376953,0.1540271781592594,./Data/Curated/LightLoad/Experiment10.csv,LightLoad
12,-0.07541735470294952,-0.1041477769613266,-0.0933738648891449,0.010773912072181702,-0.090979665517807,-0.08738835901021957,0.01197100430727005,0.028730422258377075,0.004730704977888477,0.015562310814857483,-0.016759410500526428,-0.003591306507587433,0.013168103992938995,0.0,0.003591306507587433,0.01197100430727005,0.03232172131538391,0.006112848357278567,0.16400282084941864,0.13287819921970367,0.14365209639072418,0.010773897171020508,0.1472434103488922,0.1496376097202301,0.014365211129188538,0.031124621629714966,0.004741971808754163,0.016759410500526428,-0.01915360987186432,-0.00359131395816803,0.015562295913696289,0.0,0.00359131395816803,0.013168096542358398,0.03591302037239075,0.006357058385955847,9.713275909423828,9.672574996948242,9.68813705444336,0.015562057495117188,9.691728591918945,9.695320129394531,0.017955780029296875,0.04070091247558594,0.005828537683572789,0.027533531188964844,-0.026336669921875,-0.004788398742675781,0.02154827117919922,0.0,0.004788398742675781,0.022745132446289062,0.053870201110839844,0.00821128729212601,./Data/Curated/Off/Experiment13.csv,Off
175,0.851138710975647,-1.0582371950149536,-0.4803367257118225,0.5779004693031311,-0.09277531504631042,0.29478609561920166,0.5563526153564453,1.9093759059906006,0.467567265542648,1.3251906335353851,-1.3790601789951324,-0.7368155680596828,0.6422446109354496,-0.04369416832923889,0.6892307959496975,0.6359598375856876,2.7042508125305176,0.754770685408164,0.6236895322799683,-0.013168109580874443,0.16490064561367035,0.1780687551945448,0.3106476664543152,0.39145198464393616,0.2322375476360321,0.6368576418608427,0.15352011328686507,0.4393359972164035,-0.5973533224314451,-0.15412673354148865,0.4432265888899565,0.028730422258377075,0.15352816134691238,0.2858078358694911,1.0366893196478486,0.21866624203272386,9.99339771270752,9.308655738830566,9.591172218322754,0.2825164794921875,9.673173427581787,9.759065389633179,0.23433232307434082,0.6847419738769531,0.1269143722829335,0.42138004302978516,-0.5746088027954102,-0.12360072135925293,0.4510080814361572,-0.007182598114013672,0.1400606632232666,0.28131937980651855,0.9959888458251953,0.17868325570605426,./Data/Curated/LightLoad/Experiment56.csv,LightLoad
147,0.28371289372444153,-0.4034229815006256,-0.18914192914962769,0.21428105235099792,-0.10055647045373917,-0.008080430910922587,0.2917933246353641,0.6871358752250671,0.1380239090885102,0.4884171485900879,-0.577002614736557,-0.14903905801475048,0.4279635567218065,0.010773909278213978,0.14514847681857646,0.34326867177151144,1.065419763326645,0.2125536977346695,0.50876784324646,0.040701430290937424,0.20679917559027672,0.1660977452993393,0.2693476974964142,0.3315969407558441,0.17717090249061584,0.46806641295552254,0.09101723775950792,0.3208230286836624,-0.33997663855552673,-0.09487023577094078,0.24510640278458595,-0.0005985498428344727,0.10324995219707489,0.21757307648658752,0.6607996672391891,0.1353043218649309,10.031704902648926,9.340977668762207,9.600749015808105,0.25977134704589844,9.670180320739746,9.743503332138062,0.28820157051086426,0.6907272338867188,0.10536081668533633,0.5039796829223633,-0.4656715393066406,-0.11881232261657715,0.3468592166900635,0.004189968109130859,0.1044471263885498,0.3995325565338135,0.9696512222290039,0.17033975961512615,./Data/Curated/LightLoad/Experiment28.csv,LightLoad
36,-0.07422025501728058,-0.10534487664699554,-0.09217676520347595,0.013168111443519592,-0.08978256583213806,-0.08619125932455063,0.01197100430727005,0.031124621629714966,0.004945513306327021,0.01915360987186432,-0.017956510186195374,-0.004788398742675781,0.013168111443519592,0.0,0.004788406193256378,0.01436520367860794,0.03711012005805969,0.006641946835899357,0.16639702022075653,0.1388636976480484,0.14844051003456116,0.009576812386512756,0.152031809091568,0.15562310814857483,0.010773912072181702,0.02753332257270813,0.004511799709492374,0.02274492383003235,-0.016759425401687622,-0.0038905851542949677,0.012868840247392654,0.0,0.004788398742675781,0.017956525087356567,0.03950434923171997,0.00621332460719322,9.71926212310791,9.671378135681152,9.68813705444336,0.01675891876220703,9.691728591918945,9.695320129394531,0.023941993713378906,0.04788398742675781,0.006256581759086692,0.03591346740722656,-0.03112506866455078,-0.004788398742675781,0.026336669921875,0.0,0.005087614059448242,0.03082585334777832,0.06703853607177734,0.00914380792739042,./Data/Curated/Off/Experiment37.csv,Off
158,0.6512228846549988,-0.9133879542350769,-0.29568392038345337,0.6177040338516235,-0.04189852997660637,0.15592238306999207,0.4953005015850067,1.5646108388900757,0.33862463235748147,0.9780313968658447,-1.0714052617549896,-0.4037222657352686,0.667682996019721,0.007781154476106167,0.4486135467886925,0.5294178500771523,2.0494366586208344,0.4985347424348896,0.6224924325942993,0.0347159244120121,0.19393034279346466,0.15921441838145256,0.24600422382354736,0.3247136175632477,0.29777881503105164,0.5877765081822872,0.11483064845036492,0.32202014327049255,-0.36750994622707367,-0.09606735035777092,0.27144259586930275,0.013766653835773468,0.08649053052067757,0.235529612749815,0.6895300894975662,0.13119595173559973,10.012551307678223,9.354146003723145,9.586383819580078,0.2322378158569336,9.67077922821045,9.747992515563965,0.2645587921142578,0.6584053039550781,0.11322846088625924,0.369903564453125,-0.48722076416015625,-0.1161184310913086,0.37110233306884766,0.010175228118896484,0.11043238639831543,0.25947117805480957,0.8571243286132812,0.1541947815354834,./Data/Curated/LightLoad/Experiment39.csv,LightLoad
143,0.1280897855758667,-0.30047231912612915,-0.1496376097202301,0.15083470940589905,-0.08439560979604721,-0.02124853990972042,0.14933832548558712,0.42856210470199585,0.09141945534529547,0.37588968127965927,-0.40462007373571396,-0.09307459252886474,0.3115454812068492,-0.0059854984283447266,0.10115502867847681,0.27473465260118246,0.7805097550153732,0.15597781339750544,0.4572925269603729,0.013168109580874443,0.21368250250816345,0.200514392927289,0.27234044671058655,0.3199251890182495,0.1373673379421234,0.4441244173794985,0.07637410633848074,0.31364041566848755,-0.2717418819665909,-0.09487025067210197,0.1768716312944889,-0.001795649528503418,0.08798691630363464,0.2256534993648529,0.5853822976350784,0.127185976214476,9.882067680358887,9.47265911102295,9.607631921768188,0.13497281074523926,9.664793491363525,9.7351233959198,0.14694428443908691,0.4094085693359375,0.085704052499632,0.3351888656616211,-0.33159732818603516,-0.09217643737792969,0.23942089080810547,0.004788398742675781,0.09606742858886719,0.2391214370727539,0.6667861938476562,0.1393503964634223,./Data/Curated/LightLoad/Experiment24.csv,LightLoad
31,-0.07661445438861847,-0.10534487664699554,-0.0933738648891449,0.011971011757850647,-0.090979665517807,-0.08738835901021957,0.010773904621601105,0.028730422258377075,0.005130637998655074,0.02154780924320221,-0.02274491637945175,-0.004788406193256378,0.017956510186195374,0.0,0.005985500290989876,0.015562308952212334,0.04429272562265396,0.007619361202193462,0.16639702022075653,0.1364694982767105,0.1496376097202301,0.013168111443519592,0.152031809091568,0.15442600846290588,0.011971011757850647,0.02992752194404602,0.004125776507688995,0.023942023515701294,-0.017956510186195374,-0.003591299057006836,0.014365211129188538,0.0,0.003591299057006836,0.020350724458694458,0.04189853370189667,0.005914265513295247,9.716867446899414,9.672574996948242,9.68813705444336,0.015562057495117188,9.691728591918945,9.695320129394531,0.021547317504882812,0.044292449951171875,0.006321070535750196,0.031124114990234375,-0.044292449951171875,-0.005985260009765625,0.03830718994140625,0.0,0.005985260009765625,0.02513885498046875,0.07541656494140625,0.009155570095462725,./Data/Curated/Off/Experiment32.csv,Off
3,-0.07661445438861847,-0.10534487664699554,-0.0933738648891449,0.011971011757850647,-0.08978256583213806,-0.08738835901021957,0.010773904621601105,0.028730422258377075,0.004882341322651916,0.016759417951107025,-0.025139115750789642,-0.004788398742675781,0.02035071700811386,0.0,0.003591306507587433,0.013168111443519592,0.04189853370189667,0.006567381153412125,0.15562310814857483,0.13287819921970367,0.1412578970193863,0.008379697799682617,0.14484919607639313,0.1472434103488922,0.008379697799682617,0.022744908928871155,0.004408665990441588,0.020350709557533264,-0.017956510186195374,-0.00359131395816803,0.014365196228027344,0.0,0.00359131395816803,0.016759395599365234,0.03830721974372864,0.006054403749449823,9.713275909423828,9.676166534423828,9.68933391571045,0.013167381286621094,9.69232702255249,9.696516990661621,0.01675891876220703,0.037109375,0.005691610065993704,0.02992725372314453,-0.026335716247558594,-0.004788398742675781,0.021547317504882812,0.0,0.005985260009765625,0.023941993713378906,0.056262969970703125,0.008136580236310725,./Data/Curated/Off/Experiment4.csv,Off
54,-0.07541735470294952,-0.10295066982507706,-0.09217676520347595,0.010773904621601105,-0.08858546614646912,-0.08499415963888168,0.00957680493593216,0.027533315122127533,0.004659575699657124,0.02154780924320221,-0.017956510186195374,-0.004788398742675781,0.013168111443519592,0.0,0.00389057956635952,0.01765722967684269,0.03950431942939758,0.006225454137051514,0.16759411990642548,0.14484919607639313,0.152031809091568,0.007182613015174866,0.15562310814857483,0.15801730751991272,0.009576812386512756,0.02274492383003235,0.004146313619257498,0.015562310814857483,-0.015562310814857483,-0.003591299057006836,0.011971011757850647,0.0,0.003591299057006836,0.011971011757850647,0.031124621629714966,0.005686385359424701,9.716867446899414,9.674968719482422,9.68694019317627,0.011971473693847656,9.690531730651855,9.695320129394531,0.021547317504882812,0.04189872741699219,0.006228941989097157,0.02992725372314453,-0.032321929931640625,-0.004788398742675781,0.027533531188964844,0.0,0.005087614059448242,0.02483963966369629,0.062249183654785156,0.009053350358715935,./Data/Curated/Off/Experiment55.csv,Off
21,-0.07541735470294952,-0.1041477769613266,-0.09217676520347595,0.011971011757850647,-0.08978256583213806,-0.08619125932455063,0.010773904621601105,0.028730422258377075,0.004782090156426338,0.027533315122127533,-0.025139115750789642,-0.004788398742675781,0.02035071700811386,0.0,0.00389057956635952,0.023642735555768013,0.052672430872917175,0.0065700824107893865,0.15921440720558167,0.13527239859104156,0.14484919607639313,0.009576797485351562,0.14844051003456116,0.15083470940589905,0.008379697799682617,0.0239420086145401,0.004276289915387818,0.016759410500526428,-0.013168111443519592,-0.004788398742675781,0.008379712700843811,0.0,0.00359131395816803,0.013168096542358398,0.02992752194404602,0.005710357930022622,9.712079048156738,9.671378135681152,9.68813705444336,0.01675891876220703,9.690531730651855,9.694122314453125,0.01795673370361328,0.04070091247558594,0.005392618211411252,0.02992725372314453,-0.026335716247558594,-0.004788398742675781,0.021547317504882812,0.0,0.004788398742675781,0.02513885498046875,0.056262969970703125,0.007733442016655434,./Data/Curated/Off/Experiment22.csv,Off
23,-0.07422025501728058,-0.10175357013940811,-0.0933738648891449,0.008379705250263214,-0.090979665517807,-0.08708908408880234,0.012868829071521759,0.027533315122127533,0.00490240214084424,0.01795651763677597,-0.02154780924320221,-0.004788398742675781,0.016759410500526428,0.0,0.0059854984283447266,0.011971019208431244,0.03950432687997818,0.006685878513199724,0.16160862147808075,0.13766659796237946,0.14604631066322327,0.008379712700843811,0.1496376097202301,0.152031809091568,0.009576812386512756,0.023942023515701294,0.004391683647715451,0.015562310814857483,-0.017956525087356567,-0.00359131395816803,0.014365211129188538,0.0,0.0038905851542949677,0.011671725660562515,0.03351883590221405,0.005933069822749046,9.712079048156738,9.673771858215332,9.68813705444336,0.014365196228027344,9.690531730651855,9.694122314453125,0.01795673370361328,0.03830718994140625,0.00589750371643794,0.023941993713378906,-0.023941993713378906,-0.005985260009765625,0.01795673370361328,0.0,0.005985260009765625,0.01795673370361328,0.04788398742675781,0.008435017948513462,./Data/Curated/Off/Experiment24.csv,Off
90,0.608127236366272,-0.9217676520347595,-0.3546411395072937,0.5671265125274658,-0.06105214171111584,0.1834557056427002,0.4246715307235718,1.5298948884010315,0.37866394910228246,1.4879963397979736,-0.9085995508357882,-0.44831427466124296,0.4602852761745453,-0.12689268589019775,0.336983900051564,1.1510124397464097,2.396595890633762,0.5662597087189594,0.5913678407669067,0.028730420395731926,0.19482816755771637,0.16609774716198444,0.28072014451026917,0.363918662071228,0.2274491786956787,0.5626374203711748,0.13629962253960523,0.5159504860639572,-0.3842693567276001,-0.21428105235099792,0.16998830437660217,0.001795649528503418,0.1660977602005005,0.3498527258634567,0.9002198427915573,0.22532385711724826,10.394426345825195,9.319430351257324,9.543886423110962,0.2244560718536377,9.667188167572021,9.80455493927002,0.5898714065551758,1.074995994567871,0.1833561521855771,0.6416454315185547,-0.8236045837402344,-0.20380663871765137,0.619797945022583,0.0017952919006347656,0.2050034999847412,0.4366419315338135,1.465250015258789,0.26276312098927174,./Data/Curated/HeavyLoad/Experiment31.csv,HeavyLoad
151,0.333991140127182,-0.47644615173339844,-0.18914192914962769,0.28730422258377075,-0.08978256583213806,0.005985504016280174,0.32800563611090183,0.8104372918605804,0.14984955970667202,0.5590461120009422,-0.5698200017213821,-0.17477672267705202,0.3950432790443301,-0.0023941993713378906,0.1786673041060567,0.38037880789488554,1.1288661137223244,0.22596300811996864,0.6033388376235962,0.09217676520347595,0.22266076505184174,0.13048399984836578,0.2711433470249176,0.32202014327049255,0.28131869435310364,0.5111620724201202,0.0737767823233454,0.29807814955711365,-0.34117376804351807,-0.06135141849517822,0.27982234954833984,0.0041898563504219055,0.06254852935671806,0.23552962020039558,0.6392519176006317,0.09923288612274957,9.904812812805176,9.364919662475586,9.61481499671936,0.24989533424377441,9.671378135681152,9.732429504394531,0.17238330841064453,0.5398931503295898,0.0875781137475957,0.3758888244628906,-0.49559974670410156,-0.06973123550415039,0.42586851119995117,0.0,0.07691359519958496,0.29897522926330566,0.8714885711669922,0.1323998131593733,./Data/Curated/LightLoad/Experiment32.csv,LightLoad
19,-0.07302315533161163,-0.10534487664699554,-0.0933738648891449,0.011971011757850647,-0.08978256583213806,-0.08619125932455063,0.013168103992938995,0.03232172131538391,0.005274785769035691,0.02274491637945175,-0.02154780924320221,-0.004788406193256378,0.01675940304994583,0.0,0.004788406193256378,0.017956510186195374,0.04429272562265396,0.007351209785547436,0.15921440720558167,0.13527239859104156,0.14484919607639313,0.009576797485351562,0.14844051003456116,0.15083470940589905,0.008379697799682617,0.0239420086145401,0.0043967139019422,0.015562310814857483,-0.017956510186195374,-0.00359131395816803,0.014365196228027344,0.0,0.00359131395816803,0.011970996856689453,0.033518821001052856,0.00594878854767729,9.715670585632324,9.678560256958008,9.68813705444336,0.009576797485351562,9.692925453186035,9.696516990661621,0.019153594970703125,0.037110328674316406,0.005959421510375193,0.028730392456054688,-0.028730392456054688,-0.005985260009765625,0.022745132446289062,0.0,0.005985260009765625,0.022745132446289062,0.057460784912109375,0.008546857826021485,./Data/Curated/Off/Experiment20.csv,Off
133,0.12210428714752197,-0.23343466222286224,-0.16998831927776337,0.06344634294509888,-0.09397241845726967,0.004788403399288654,0.11731588374823332,0.3555389493703842,0.08879881385488284,0.2801216058433056,-0.31124621629714966,-0.15711949055548757,0.15412672574166209,0.0,0.15382745838724077,0.12629414745606482,0.5913678221404552,0.15822870875147294,0.3555389642715454,0.004788403399288654,0.22266076505184174,0.21787236165255308,0.2693476974964142,0.3064578175544739,0.04908114671707153,0.35075056087225676,0.0498811182566848,0.3172317398712039,-0.2561795962974429,-0.07302314788103104,0.18315644841641188,-0.0029927492141723633,0.06973112747073174,0.24750061240047216,0.5734113361686468,0.08555326198911167,9.872490882873535,9.443928718566895,9.593565940856934,0.14963722229003906,9.682151794433594,9.732429504394531,0.1400613784790039,0.4285621643066406,0.09109021180863229,0.4141969680786133,-0.4285621643066406,-0.09935951232910156,0.32920265197753906,0.0,0.10205316543579102,0.31214380264282227,0.8427591323852539,0.16118213983932927,./Data/Curated/LightLoad/Experiment14.csv,LightLoad
16,-0.07661445438861847,-0.1041477769613266,-0.0933738648891449,0.010773912072181702,-0.08978256583213806,-0.08738835901021957,0.010773904621601105,0.02753332257270813,0.004743152017402568,0.023942016065120697,-0.01795651763677597,-0.004788398742675781,0.01316811889410019,0.0,0.003591306507587433,0.020350709557533264,0.04189853370189667,0.0066635579271124325,0.15921440720558167,0.1364694982767105,0.14484919607639313,0.008379697799682617,0.14844051003456116,0.15083470940589905,0.008379697799682617,0.022744908928871155,0.004324937907549249,0.017956510186195374,-0.020350709557533264,-0.003591299057006836,0.016759410500526428,0.0,0.00359131395816803,0.014365196228027344,0.03830721974372864,0.00606977127081432,9.714473724365234,9.671378135681152,9.68813705444336,0.01675891876220703,9.691728591918945,9.694122314453125,0.020351409912109375,0.04309558868408203,0.005508619993195715,0.027533531188964844,-0.023941993713378906,-0.004788398742675781,0.019153594970703125,0.0,0.004788398742675781,0.022745132446289062,0.05147552490234375,0.007840741965829722,./Data/Curated/Off/Experiment17.csv,Off
